"3" ,10 ,"LOGAN 01" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY SHERIFF" ,"30400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY SHERIFF" ,"30400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY SHERIFF" ,"30400" ,"NP" ,"D. CHAD JENSEN" ,"30401" ,"REP" ,152 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY SHERIFF" ,"30400" ,"NP" ,"D. CHAD JENSEN" ,"30401" ,"REP" ,2 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY SHERIFF" ,"30400" ,"NP" ,"D. CHAD JENSEN" ,"30401" ,"REP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"CRAIG McALLISTER" ,"30451" ,"REP" ,141 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"CRAIG McALLISTER" ,"30451" ,"REP" ,2 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"CRAIG McALLISTER" ,"30451" ,"REP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"TYLER PITCHER" ,"30452" ,"NP" ,17 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"TYLER PITCHER" ,"30452" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"TYLER PITCHER" ,"30452" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Write-in 20" ,"" ,"NP" ,3 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Write-in 20" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"COUNTY TREASURER" ,"30450" ,"NP" ,"Write-in 20" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"TERRYL WARNER" ,"304702" ,"NP" ,83 ,
"3" ,270 ,"LOGAN 27I" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"TERRYL WARNER" ,"304702" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"TERRYL WARNER" ,"304702" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"DAVID L. CLARK" ,"304701" ,"NP" ,66 ,
"3" ,270 ,"LOGAN 27I" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"DAVID L. CLARK" ,"304701" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"STATE SCHOOL BOARD DIST 1" ,"304700" ,"NP" ,"DAVID L. CLARK" ,"304701" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"SCHOOL BOARD LOGAN 1" ,"30500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"SCHOOL BOARD LOGAN 1" ,"30500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"SCHOOL BOARD LOGAN 1" ,"30500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"SCHOOL BOARD LOGAN 1" ,"30500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"SCHOOL BOARD LOGAN 1" ,"30500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"SCHOOL BOARD LOGAN 1" ,"30500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"SCHOOL BOARD LOGAN 1" ,"30500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"SCHOOL BOARD LOGAN 1" ,"30500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"SCHOOL BOARD LOGAN 1" ,"30500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"SCHOOL BOARD LOGAN 1" ,"30500" ,"NP" ,"KRISTIE D. COOLEY" ,"30501" ,"NP" ,133 ,
"3" ,270 ,"LOGAN 27I" ,"SCHOOL BOARD LOGAN 1" ,"30500" ,"NP" ,"KRISTIE D. COOLEY" ,"30501" ,"NP" ,2 ,
"3" ,270 ,"LOGAN 27I" ,"SCHOOL BOARD LOGAN 1" ,"30500" ,"NP" ,"KRISTIE D. COOLEY" ,"30501" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"YES" ,"305052" ,"NP" ,114 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"YES" ,"305052" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"YES" ,"305052" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"NO" ,"305051" ,"NP" ,41 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"NO" ,"305051" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT CHRISTINE M. DURHAM" ,"305050" ,"NP" ,"NO" ,"305051" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"YES" ,"305102" ,"NP" ,113 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"YES" ,"305102" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"YES" ,"305102" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"NO" ,"305101" ,"NP" ,43 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"NO" ,"305101" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT MATTEW B. DURRANT" ,"305100" ,"NP" ,"NO" ,"305101" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"YES" ,"305152" ,"NP" ,105 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"YES" ,"305152" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"YES" ,"305152" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"NO" ,"305151" ,"NP" ,49 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"NO" ,"305151" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH SUPREME COURT  THOMAS R. LEE" ,"305150" ,"NP" ,"NO" ,"305151" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"YES" ,"305202" ,"NP" ,114 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"YES" ,"305202" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"YES" ,"305202" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"NO" ,"305201" ,"NP" ,40 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"NO" ,"305201" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS GREGORY K. ORME" ,"305200" ,"NP" ,"NO" ,"305201" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"YES" ,"305252" ,"NP" ,108 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"YES" ,"305252" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"YES" ,"305252" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"NO" ,"305251" ,"NP" ,48 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"NO" ,"305251" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS            J. FREDRIC VOROS" ,"305250" ,"NP" ,"NO" ,"305251" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"YES" ,"305302" ,"NP" ,116 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"YES" ,"305302" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"YES" ,"305302" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"NO" ,"305301" ,"NP" ,40 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"NO" ,"305301" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS JAMES Z. DAVIS" ,"305300" ,"NP" ,"NO" ,"305301" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"YES" ,"305352" ,"NP" ,118 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"YES" ,"305352" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"YES" ,"305352" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"NO" ,"305351" ,"NP" ,38 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"NO" ,"305351" ,"NP" ,2 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS MICHELE M. CHRISTIANSEN" ,"305350" ,"NP" ,"NO" ,"305351" ,"NP" ,0 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"3" ,270 ,"LOGAN 27I" ,"UTAH COURT OF APPEALS STEPHEN L. ROTH" ,"305400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
