"9" ,10 ,"Antimony" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"SIXTH DISTRICT COURT" ,"306500" ,"NP" ,"NO" ,"306501" ,"NP" ,3 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,90 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,29 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,0 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,0 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,0 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,29 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,34 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,0 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,2 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,0 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT A" ,"306650" ,"NP" ,"AGAINST" ,"306651" ,"NP" ,36 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,90 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,44 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,0 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,0 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"FOR" ,"306702" ,"NP" ,45 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,24 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,0 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,1 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,0 ,
"9" ,30 ,"Cannonville" ,"AMENDMENT B" ,"306700" ,"NP" ,"AGAINST" ,"306701" ,"NP" ,25 ,
"9" ,40 ,"Escalante" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"Registered Voters" ,"" ,"NP" ,560 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"CONSTITUTION" ,"" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"LIBERTARIAN" ,"" ,"LIB" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,20 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,5 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,2 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"DEMOCRATIC" ,"" ,"DEM" ,27 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,140 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,9 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,1 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,5 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"REPUBLICAN" ,"" ,"REP" ,155 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"JUSTICE" ,"" ,"JUS" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRN" ,1 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRN" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRN" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRN" ,0 ,
"9" ,40 ,"Escalante" ,"STRAIGHT PARTY" ,"" ,"NP" ,"GREEN" ,"" ,"GRN" ,1 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,560 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRN" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRN" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRN" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRN" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"JILL STEIN" ,"300001" ,"GRN" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GLORIA LA RIVA" ,"300002" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"MITT ROMNEY" ,"300007" ,"REP" ,298 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"MITT ROMNEY" ,"300007" ,"REP" ,24 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"MITT ROMNEY" ,"300007" ,"REP" ,2 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"MITT ROMNEY" ,"300007" ,"REP" ,13 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"MITT ROMNEY" ,"300007" ,"REP" ,337 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"BARACK OBAMA" ,"300005" ,"DEM" ,67 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"BARACK OBAMA" ,"300005" ,"DEM" ,12 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"BARACK OBAMA" ,"300005" ,"DEM" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"BARACK OBAMA" ,"300005" ,"DEM" ,10 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"BARACK OBAMA" ,"300005" ,"DEM" ,89 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GARY JOHNSON" ,"300003" ,"LIB" ,7 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GARY JOHNSON" ,"300003" ,"LIB" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GARY JOHNSON" ,"300003" ,"LIB" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GARY JOHNSON" ,"300003" ,"LIB" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"GARY JOHNSON" ,"300003" ,"LIB" ,7 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"VIRGIL GOODE" ,"300004" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"VIRGIL GOODE" ,"300004" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"VIRGIL GOODE" ,"300004" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"VIRGIL GOODE" ,"300004" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"VIRGIL GOODE" ,"300004" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"ROSS C. \"ROCKY\" ANDE" ,"300006" ,"JUS" ,1 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"ROSS C. \"ROCKY\" ANDE" ,"300006" ,"JUS" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"ROSS C. \"ROCKY\" ANDE" ,"300006" ,"JUS" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"ROSS C. \"ROCKY\" ANDE" ,"300006" ,"JUS" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"ROSS C. \"ROCKY\" ANDE" ,"300006" ,"JUS" ,1 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Write-in 80" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Write-in 80" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Write-in 80" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Write-in 80" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"PRESIDENT OF THE UNITED STATES" ,"300000" ,"NP" ,"Write-in 80" ,"" ,"NP" ,2 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,560 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SHAUN LYNN McCAUSLAN" ,"300055" ,"CON" ,12 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SHAUN LYNN McCAUSLAN" ,"300055" ,"CON" ,1 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SHAUN LYNN McCAUSLAN" ,"300055" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SHAUN LYNN McCAUSLAN" ,"300055" ,"CON" ,0 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SHAUN LYNN McCAUSLAN" ,"300055" ,"CON" ,13 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SCOTT HOWELL" ,"300054" ,"DEM" ,77 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SCOTT HOWELL" ,"300054" ,"DEM" ,10 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SCOTT HOWELL" ,"300054" ,"DEM" ,1 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SCOTT HOWELL" ,"300054" ,"DEM" ,9 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"SCOTT HOWELL" ,"300054" ,"DEM" ,97 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"ORRIN G. HATCH" ,"300053" ,"REP" ,270 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"ORRIN G. HATCH" ,"300053" ,"REP" ,25 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"ORRIN G. HATCH" ,"300053" ,"REP" ,1 ,
"9" ,40 ,"Escalante" ,"UNITED STATES SENATE" ,"300050" ,"NP" ,"ORRIN G. HATCH" ,"300053" ,"REP" ,12 ,
