Total Votes Cast,,85,,
,Contest Totals,87,,
CONSTITUTIONAL AMENDMENT C,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,56,,
AGAINST,,29,,
Total Votes Cast,,85,,
,Contest Totals,87,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
BB21 Bluebell/Upalco-County,,,,
NONBINDING OPINION QUESTION #1,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,21,,
AGAINST,,65,,
Total Votes Cast,,86,,
,Contest Totals,87,,
PROPOSITION #2,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,39,,
AGAINST,,48,,
Total Votes Cast,,87,,
,Contest Totals,87,,
PROPOSITION #3,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,34,,
AGAINST,,53,,
Total Votes Cast,,87,,
,Contest Totals,87,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
BB21 Bluebell/Upalco-County,,,,
PROPOSITION #4,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,28,,
AGAINST,,57,,
Total Votes Cast,,85,,
,Contest Totals,87,,
Summary Results Report,,,,OFFICIAL RESULTS
General Election,,,,
6-Nov-18,,,,DUCHESNE COUNTY
CE11 Cedarview - County,,,,
STATISTICS,,,,
,,TOTAL,,
Registered Voters - Total,,322,,
Ballots Cast - Total,,231,,
Ballots Cast - Blank,,0,,
Voter Turnout - Total,,71.74%,,
STRAIGHT PARTY,,,,
Vote For 1,,,,
,,,TOTAL,
CONSTITUTION,,,0,
UNITED UTAH,,,0,
LIBERTARIAN,,,1,
REPUBLICAN,,,75,
GREEN,,,0,
DEMOCRATIC,,,4,
INDEPENDENT AMERICAN,,,7,
Total Votes Cast,,,87,
,Contest Totals,,231,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
CE11 Cedarview - County,,,,
UNITED STATE SENATE,,,,
Vote For 1,,,,
,,TOTAL,,
CON TIM AALDERS,,15,,
LIB CRAIG R BOWDEN,,7,,
IAP REED C MCCANDLESS,,3,,
DEM JENNY WILSON,,23,,
REP MITT ROMNEY,,181,,
Write-In Totals,,2,,
,   Write-In: Glade G Fitzgerald,0,,
,   Write-In: Caleb Dan Reeve,2,,
,   Write-In: Hektor Reiksthegn,0,,
,   Write-In: Abe Korb,0,,
,   Write-In: Ryan Daniel Jackson,0,,
,   Write-In: Cody Judy,0,,
,   Write-In: Tyrone Jensen,0,,
,  Not Assigned,0,,
Total Votes Cast,,231,,
,Contest Totals,231,,
U.S. HOUSE DISTRICT 1,,,,
Vote For 1,,,,
,,TOTAL,,
DEM LEE CASTILLO,,20,,
REP ROB BISHOP,,195,,
UUP ERIC ELIASON,,14,,
GRN ADAM DAVIS,,2,,
Total Votes Cast,,231,,
,Contest Totals,231,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
CE11 Cedarview - County,,,,
STATE SENATE DISTRICT 26,,,,
Vote For 1,,,,
,,TOTAL,,
UUP CATHY CALLOW-HEUSSER,,19,,
REP RONALD WINTERTON,,195,,
DEM EILEEN GALLAGHER,,16,,
Total Votes Cast,,230,,
,Contest Totals,231,,
STATE HOUSE DISTRICT 55,,,,
Vote For 1,,,,
,,TOTAL,,
REP SCOTT H CHEW,,191,,
DEM CHRISTINA HIGGINS,,33,,
Total Votes Cast,,224,,
,Contest Totals,231,,
COMMISSION SEAT A,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY TODD,,198,,
Total Votes Cast,,198,,
,Contest Totals,231,,
COMMISSION SEAT B,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY MILES,,198,,
Total Votes Cast,,198,,
,Contest Totals,231,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
CE11 Cedarview - County,,,,
ATTORNEY,,,,
Vote For 1,,,,
,,TOTAL,,
REP STEPHEN D FOOTE,,193,,
Total Votes Cast,,193,,
,Contest Totals,231,,
CLERK-AUDITOR,,,,
Vote For 1,,,,
,,TOTAL,,
REP JOANN EVANS,,176,,
Write-In Totals,,37,,
,   Write-In: Mindi Crowley,36,,
,  Not Assigned,1,,
Total Votes Cast,,213,,
,Contest Totals,231,,
SHERIFF,,,,
Vote For 1,,,,
,,TOTAL,,
REP TRAVIS LANE TUCKER,,189,,
Total Votes Cast,,189,,
,Contest Totals,231,,
SCHOOL BOARD DISTRICT 1,,,,
Vote For 1,,,,
,,TOTAL,,
BART MORRILL,,187,,
Total Votes Cast,,187,,
,Contest Totals,231,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
CE11 Cedarview - County,,,,
JUSTICE OF THE SUPREME COURT CONSTANDINOS (DENO) HIMONAS,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,156,,
NO,,44,,
Total Votes Cast,,200,,
,Contest Totals,231,,
JUDGE OF THE COURT OF APPEALS MARY KATE A. TOOMEY,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,163,,
NO,,38,,
Total Votes Cast,,201,,
,Contest Totals,231,,
EIGHTH JUDICIAL DISTRICT COURT JUDGE EDWIN T. PETERSON,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,165,,
NO,,41,,
Total Votes Cast,,206,,
,Contest Totals,231,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
CE11 Cedarview - County,,,,
CONSTITUTIONAL AMENDMENT A,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,177,,
AGAINST,,44,,
Total Votes Cast,,221,,
,Contest Totals,231,,
CONSTITUTIONAL AMENDMENT B,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,72,,
AGAINST,,151,,
Total Votes Cast,,223,,
,Contest Totals,231,,
CONSTITUTIONAL AMENDMENT C,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,153,,
AGAINST,,70,,
Total Votes Cast,,223,,
,Contest Totals,231,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
CE11 Cedarview - County,,,,
NONBINDING OPINION QUESTION #1,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,53,,
AGAINST,,174,,
Total Votes Cast,,227,,
,Contest Totals,231,,
PROPOSITION #2,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,99,,
AGAINST,,129,,
Total Votes Cast,,228,,
,Contest Totals,231,,
PROPOSITION #3,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,88,,
AGAINST,,141,,
Total Votes Cast,,229,,
,Contest Totals,231,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
CE11 Cedarview - County,,,,
PROPOSITION #4,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,82,,
AGAINST,,142,,
Total Votes Cast,,224,,
,Contest Totals,231,,
Summary Results Report,,,,OFFICIAL RESULTS
General Election,,,,
6-Nov-18,,,,DUCHESNE COUNTY
DU11 Duchesne #1 - County,,,,
STATISTICS,,,,
,,TOTAL,,
Registered Voters - Total,,316,,
Ballots Cast - Total,,250,,
Ballots Cast - Blank,,0,,
Voter Turnout - Total,,79.11%,,
STRAIGHT PARTY,,,,
Vote For 1,,,,
,,,TOTAL,
CONSTITUTION,,,1,
UNITED UTAH,,,0,
LIBERTARIAN,,,1,
REPUBLICAN,,,74,
GREEN,,,1,
DEMOCRATIC,,,15,
INDEPENDENT AMERICAN,,,1,
Total Votes Cast,,,93,
,Contest Totals,,250,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU11 Duchesne #1 - County,,,,
UNITED STATE SENATE,,,,
Vote For 1,,,,
,,TOTAL,,
CON TIM AALDERS,,32,,
LIB CRAIG R BOWDEN,,0,,
IAP REED C MCCANDLESS,,1,,
DEM JENNY WILSON,,30,,
REP MITT ROMNEY,,180,,
Write-In Totals,,0,,
,   Write-In: Glade G Fitzgerald,0,,
,   Write-In: Caleb Dan Reeve,0,,
,   Write-In: Hektor Reiksthegn,0,,
,   Write-In: Abe Korb,0,,
,   Write-In: Ryan Daniel Jackson,0,,
,   Write-In: Cody Judy,0,,
,   Write-In: Tyrone Jensen,0,,
,  Not Assigned,0,,
Total Votes Cast,,243,,
,Contest Totals,250,,
U.S. HOUSE DISTRICT 1,,,,
Vote For 1,,,,
,,TOTAL,,
DEM LEE CASTILLO,,29,,
REP ROB BISHOP,,206,,
UUP ERIC ELIASON,,1,,
GRN ADAM DAVIS,,3,,
Total Votes Cast,,239,,
,Contest Totals,250,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU11 Duchesne #1 - County,,,,
STATE SENATE DISTRICT 26,,,,
Vote For 1,,,,
,,TOTAL,,
UUP CATHY CALLOW-HEUSSER,,8,,
REP RONALD WINTERTON,,202,,
DEM EILEEN GALLAGHER,,33,,
Total Votes Cast,,243,,
,Contest Totals,250,,
STATE HOUSE DISTRICT 69,,,,
Vote For 1,,,,
,,TOTAL,,
REP CHRISTINE F WATKINS,,204,,
DEM TIM GLENN,,33,,
Total Votes Cast,,237,,
,Contest Totals,250,,
COMMISSION SEAT A,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY TODD,,197,,
Total Votes Cast,,197,,
,Contest Totals,250,,
COMMISSION SEAT B,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY MILES,,196,,
Total Votes Cast,,196,,
,Contest Totals,250,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU11 Duchesne #1 - County,,,,
ATTORNEY,,,,
Vote For 1,,,,
,,TOTAL,,
REP STEPHEN D FOOTE,,197,,
Total Votes Cast,,197,,
,Contest Totals,250,,
CLERK-AUDITOR,,,,
Vote For 1,,,,
,,TOTAL,,
REP JOANN EVANS,,135,,
Write-In Totals,,91,,
,   Write-In: Mindi Crowley,89,,
,  Not Assigned,2,,
Total Votes Cast,,226,,
,Contest Totals,250,,
SHERIFF,,,,
Vote For 1,,,,
,,TOTAL,,
REP TRAVIS LANE TUCKER,,198,,
Total Votes Cast,,198,,
,Contest Totals,250,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU11 Duchesne #1 - County,,,,
JUSTICE OF THE SUPREME COURT CONSTANDINOS (DENO) HIMONAS,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,140,,
NO,,56,,
Total Votes Cast,,196,,
,Contest Totals,250,,
JUDGE OF THE COURT OF APPEALS MARY KATE A. TOOMEY,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,153,,
NO,,46,,
Total Votes Cast,,199,,
,Contest Totals,250,,
EIGHTH JUDICIAL DISTRICT COURT JUDGE EDWIN T. PETERSON,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,162,,
NO,,44,,
Total Votes Cast,,206,,
,Contest Totals,250,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU11 Duchesne #1 - County,,,,
CONSTITUTIONAL AMENDMENT A,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,178,,
AGAINST,,57,,
Total Votes Cast,,235,,
,Contest Totals,250,,
CONSTITUTIONAL AMENDMENT B,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,67,,
AGAINST,,172,,
Total Votes Cast,,239,,
,Contest Totals,250,,
CONSTITUTIONAL AMENDMENT C,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,124,,
AGAINST,,114,,
Total Votes Cast,,238,,
,Contest Totals,250,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU11 Duchesne #1 - County,,,,
NONBINDING OPINION QUESTION #1,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,34,,
AGAINST,,212,,
Total Votes Cast,,246,,
,Contest Totals,250,,
PROPOSITION #2,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,94,,
AGAINST,,154,,
Total Votes Cast,,248,,
,Contest Totals,250,,
PROPOSITION #3,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,73,,
AGAINST,,170,,
Total Votes Cast,,243,,
,Contest Totals,250,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU11 Duchesne #1 - County,,,,
PROPOSITION #4,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,67,,
AGAINST,,173,,
Total Votes Cast,,240,,
,Contest Totals,250,,
Summary Results Report,,,,OFFICIAL RESULTS
General Election,,,,
6-Nov-18,,,,DUCHESNE COUNTY
DU12 Duchesne #1 - City,,,,
STATISTICS,,,,
,,TOTAL,,
Registered Voters - Total,,323,,
Ballots Cast - Total,,243,,
Ballots Cast - Blank,,0,,
Voter Turnout - Total,,75.23%,,
STRAIGHT PARTY,,,,
Vote For 1,,,,
,,,TOTAL,
CONSTITUTION,,,1,
UNITED UTAH,,,0,
LIBERTARIAN,,,1,
REPUBLICAN,,,37,
GREEN,,,1,
DEMOCRATIC,,,3,
INDEPENDENT AMERICAN,,,7,
Total Votes Cast,,,50,
,Contest Totals,,243,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU12 Duchesne #1 - City,,,,
UNITED STATE SENATE,,,,
Vote For 1,,,,
,,TOTAL,,
CON TIM AALDERS,,52,,
LIB CRAIG R BOWDEN,,1,,
IAP REED C MCCANDLESS,,4,,
DEM JENNY WILSON,,17,,
REP MITT ROMNEY,,157,,
Write-In Totals,,0,,
,   Write-In: Glade G Fitzgerald,0,,
,   Write-In: Caleb Dan Reeve,0,,
,   Write-In: Hektor Reiksthegn,0,,
,   Write-In: Abe Korb,0,,
,   Write-In: Ryan Daniel Jackson,0,,
,   Write-In: Cody Judy,0,,
,   Write-In: Tyrone Jensen,0,,
,  Not Assigned,0,,
Total Votes Cast,,231,,
,Contest Totals,243,,
U.S. HOUSE DISTRICT 1,,,,
Vote For 1,,,,
,,TOTAL,,
DEM LEE CASTILLO,,18,,
REP ROB BISHOP,,203,,
UUP ERIC ELIASON,,6,,
GRN ADAM DAVIS,,4,,
Total Votes Cast,,231,,
,Contest Totals,243,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU12 Duchesne #1 - City,,,,
STATE SENATE DISTRICT 26,,,,
Vote For 1,,,,
,,TOTAL,,
UUP CATHY CALLOW-HEUSSER,,8,,
REP RONALD WINTERTON,,202,,
DEM EILEEN GALLAGHER,,18,,
Total Votes Cast,,228,,
,Contest Totals,243,,
STATE HOUSE DISTRICT 69,,,,
Vote For 1,,,,
,,TOTAL,,
REP CHRISTINE F WATKINS,,204,,
DEM TIM GLENN,,20,,
Total Votes Cast,,224,,
,Contest Totals,243,,
COMMISSION SEAT A,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY TODD,,200,,
Total Votes Cast,,200,,
,Contest Totals,243,,
COMMISSION SEAT B,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY MILES,,200,,
Total Votes Cast,,200,,
,Contest Totals,243,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU12 Duchesne #1 - City,,,,
ATTORNEY,,,,
Vote For 1,,,,
,,TOTAL,,
REP STEPHEN D FOOTE,,195,,
Total Votes Cast,,195,,
,Contest Totals,243,,
CLERK-AUDITOR,,,,
Vote For 1,,,,
,,TOTAL,,
REP JOANN EVANS,,127,,
Write-In Totals,,104,,
,   Write-In: Mindi Crowley,104,,
,  Not Assigned,0,,
Total Votes Cast,,231,,
,Contest Totals,243,,
SHERIFF,,,,
Vote For 1,,,,
,,TOTAL,,
REP TRAVIS LANE TUCKER,,197,,
Total Votes Cast,,197,,
,Contest Totals,243,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU12 Duchesne #1 - City,,,,
JUSTICE OF THE SUPREME COURT CONSTANDINOS (DENO) HIMONAS,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,165,,
NO,,46,,
Total Votes Cast,,211,,
,Contest Totals,243,,
JUDGE OF THE COURT OF APPEALS MARY KATE A. TOOMEY,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,173,,
NO,,39,,
Total Votes Cast,,212,,
,Contest Totals,243,,
EIGHTH JUDICIAL DISTRICT COURT JUDGE EDWIN T. PETERSON,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,173,,
NO,,45,,
Total Votes Cast,,218,,
,Contest Totals,243,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU12 Duchesne #1 - City,,,,
CONSTITUTIONAL AMENDMENT A,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,174,,
AGAINST,,60,,
Total Votes Cast,,234,,
,Contest Totals,243,,
CONSTITUTIONAL AMENDMENT B,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,64,,
AGAINST,,174,,
Total Votes Cast,,238,,
,Contest Totals,243,,
CONSTITUTIONAL AMENDMENT C,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,153,,
AGAINST,,87,,
Total Votes Cast,,240,,
,Contest Totals,243,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU12 Duchesne #1 - City,,,,
NONBINDING OPINION QUESTION #1,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,38,,
AGAINST,,202,,
Total Votes Cast,,240,,
,Contest Totals,243,,
PROPOSITION #2,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,111,,
AGAINST,,130,,
Total Votes Cast,,241,,
,Contest Totals,243,,
PROPOSITION #3,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,89,,
AGAINST,,150,,
Total Votes Cast,,239,,
,Contest Totals,243,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU12 Duchesne #1 - City,,,,
PROPOSITION #4,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,75,,
AGAINST,,159,,
Total Votes Cast,,234,,
,Contest Totals,243,,
Summary Results Report,,,,OFFICIAL RESULTS
General Election,,,,
6-Nov-18,,,,DUCHESNE COUNTY
DU21 Duchesne #2 - County,,,,
STATISTICS,,,,
,,TOTAL,,
Registered Voters - Total,,266,,
Ballots Cast - Total,,212,,
Ballots Cast - Blank,,0,,
Voter Turnout - Total,,79.70%,,
STRAIGHT PARTY,,,,
Vote For 1,,,,
,,,TOTAL,
CONSTITUTION,,,3,
UNITED UTAH,,,0,
LIBERTARIAN,,,0,
REPUBLICAN,,,56,
GREEN,,,0,
DEMOCRATIC,,,9,
INDEPENDENT AMERICAN,,,5,
Total Votes Cast,,,73,
,Contest Totals,,212,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU21 Duchesne #2 - County,,,,
UNITED STATE SENATE,,,,
Vote For 1,,,,
,,TOTAL,,
CON TIM AALDERS,,31,,
LIB CRAIG R BOWDEN,,3,,
IAP REED C MCCANDLESS,,5,,
DEM JENNY WILSON,,21,,
REP MITT ROMNEY,,147,,
Write-In Totals,,2,,
,   Write-In: Glade G Fitzgerald,0,,
,   Write-In: Caleb Dan Reeve,0,,
,   Write-In: Hektor Reiksthegn,0,,
,   Write-In: Abe Korb,0,,
,   Write-In: Ryan Daniel Jackson,0,,
,   Write-In: Cody Judy,0,,
,   Write-In: Tyrone Jensen,0,,
,  Not Assigned,2,,
Total Votes Cast,,209,,
,Contest Totals,212,,
U.S. HOUSE DISTRICT 1,,,,
Vote For 1,,,,
,,TOTAL,,
DEM LEE CASTILLO,,20,,
REP ROB BISHOP,,174,,
UUP ERIC ELIASON,,4,,
GRN ADAM DAVIS,,6,,
Total Votes Cast,,204,,
,Contest Totals,212,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU21 Duchesne #2 - County,,,,
STATE SENATE DISTRICT 26,,,,
Vote For 1,,,,
,,TOTAL,,
UUP CATHY CALLOW-HEUSSER,,4,,
REP RONALD WINTERTON,,178,,
DEM EILEEN GALLAGHER,,24,,
Total Votes Cast,,206,,
,Contest Totals,212,,
STATE HOUSE DISTRICT 69,,,,
Vote For 1,,,,
,,TOTAL,,
REP CHRISTINE F WATKINS,,172,,
DEM TIM GLENN,,30,,
Total Votes Cast,,202,,
,Contest Totals,212,,
COMMISSION SEAT A,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY TODD,,185,,
Total Votes Cast,,185,,
,Contest Totals,212,,
COMMISSION SEAT B,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY MILES,,186,,
Total Votes Cast,,186,,
,Contest Totals,212,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU21 Duchesne #2 - County,,,,
ATTORNEY,,,,
Vote For 1,,,,
,,TOTAL,,
REP STEPHEN D FOOTE,,185,,
Total Votes Cast,,185,,
,Contest Totals,212,,
CLERK-AUDITOR,,,,
Vote For 1,,,,
,,TOTAL,,
REP JOANN EVANS,,133,,
Write-In Totals,,61,,
,   Write-In: Mindi Crowley,62,,
,  Not Assigned,-1,,
Total Votes Cast,,194,,
,Contest Totals,212,,
SHERIFF,,,,
Vote For 1,,,,
,,TOTAL,,
REP TRAVIS LANE TUCKER,,181,,
Total Votes Cast,,181,,
,Contest Totals,212,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU21 Duchesne #2 - County,,,,
JUSTICE OF THE SUPREME COURT CONSTANDINOS (DENO) HIMONAS,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,135,,
NO,,45,,
Total Votes Cast,,180,,
,Contest Totals,212,,
JUDGE OF THE COURT OF APPEALS MARY KATE A. TOOMEY,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,144,,
NO,,40,,
Total Votes Cast,,184,,
,Contest Totals,212,,
EIGHTH JUDICIAL DISTRICT COURT JUDGE EDWIN T. PETERSON,,,,
Vote For 1,,,,
,,TOTAL,,
YES,,144,,
NO,,38,,
Total Votes Cast,,182,,
,Contest Totals,212,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU21 Duchesne #2 - County,,,,
CONSTITUTIONAL AMENDMENT A,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,141,,
AGAINST,,63,,
Total Votes Cast,,204,,
,Contest Totals,212,,
CONSTITUTIONAL AMENDMENT B,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,62,,
AGAINST,,139,,
Total Votes Cast,,201,,
,Contest Totals,212,,
CONSTITUTIONAL AMENDMENT C,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,125,,
AGAINST,,76,,
Total Votes Cast,,201,,
,Contest Totals,212,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU21 Duchesne #2 - County,,,,
NONBINDING OPINION QUESTION #1,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,40,,
AGAINST,,167,,
Total Votes Cast,,207,,
,Contest Totals,212,,
PROPOSITION #2,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,111,,
AGAINST,,98,,
Total Votes Cast,,209,,
,Contest Totals,212,,
PROPOSITION #3,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,83,,
AGAINST,,124,,
Total Votes Cast,,207,,
,Contest Totals,212,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU21 Duchesne #2 - County,,,,
PROPOSITION #4,,,,
Vote For 1,,,,
,,TOTAL,,
FOR,,64,,
AGAINST,,136,,
Total Votes Cast,,200,,
,Contest Totals,212,,
Summary Results Report,,,,OFFICIAL RESULTS
General Election,,,,
6-Nov-18,,,,DUCHESNE COUNTY
DU22 Duchesne #2 City,,,,
STATISTICS,,,,
,,TOTAL,,
Registered Voters - Total,,378,,
Ballots Cast - Total,,306,,
Ballots Cast - Blank,,0,,
Voter Turnout - Total,,80.95%,,
STRAIGHT PARTY,,,,
Vote For 1,,,,
,,,TOTAL,
CONSTITUTION,,,4,
UNITED UTAH,,,0,
LIBERTARIAN,,,1,
REPUBLICAN,,,83,
GREEN,,,0,
DEMOCRATIC,,,4,
INDEPENDENT AMERICAN,,,1,
Total Votes Cast,,,93,
,Contest Totals,,306,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU22 Duchesne #2 City,,,,
UNITED STATE SENATE,,,,
Vote For 1,,,,
,,TOTAL,,
CON TIM AALDERS,,43,,
LIB CRAIG R BOWDEN,,0,,
IAP REED C MCCANDLESS,,6,,
DEM JENNY WILSON,,22,,
REP MITT ROMNEY,,227,,
Write-In Totals,,1,,
,   Write-In: Glade G Fitzgerald,0,,
,   Write-In: Caleb Dan Reeve,0,,
,   Write-In: Hektor Reiksthegn,0,,
,   Write-In: Abe Korb,0,,
,   Write-In: Ryan Daniel Jackson,0,,
,   Write-In: Cody Judy,0,,
,   Write-In: Tyrone Jensen,0,,
,  Not Assigned,1,,
Total Votes Cast,,299,,
,Contest Totals,306,,
U.S. HOUSE DISTRICT 1,,,,
Vote For 1,,,,
,,TOTAL,,
DEM LEE CASTILLO,,21,,
REP ROB BISHOP,,263,,
UUP ERIC ELIASON,,12,,
GRN ADAM DAVIS,,0,,
Total Votes Cast,,296,,
,Contest Totals,306,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU22 Duchesne #2 City,,,,
STATE SENATE DISTRICT 26,,,,
Vote For 1,,,,
,,TOTAL,,
UUP CATHY CALLOW-HEUSSER,,9,,
REP RONALD WINTERTON,,265,,
DEM EILEEN GALLAGHER,,23,,
Total Votes Cast,,297,,
,Contest Totals,306,,
STATE HOUSE DISTRICT 69,,,,
Vote For 1,,,,
,,TOTAL,,
REP CHRISTINE F WATKINS,,267,,
DEM TIM GLENN,,21,,
Total Votes Cast,,288,,
,Contest Totals,306,,
COMMISSION SEAT A,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY TODD,,264,,
Total Votes Cast,,264,,
,Contest Totals,306,,
COMMISSION SEAT B,,,,
Vote For 1,,,,
,,TOTAL,,
REP GREGORY MILES,,264,,
Total Votes Cast,,264,,
,Contest Totals,306,,
Summary Results Report,,,OFFICIAL RESULTS,
General Election,,,,
6-Nov-18,,,DUCHESNE COUNTY,
DU22 Duchesne #2 City,,,,
ATTORNEY,,,,
Vote For 1,,,,
,,TOTAL,,
REP STEPHEN D FOOTE,,259,,
Total Votes Cast,,259,,
,Contest Totals,306,,
CLERK-AUDITOR,,,,
Vote For 1,,,,
,,TOTAL,,
REP JOANN EVANS,,168,,
Write-In Totals,,117,,
,   Write-In: Mindi Crowley,116,,
,  Not Assigned,1,,
Total Votes Cast,,285,,
,Contest Totals,306,,
SHERIFF,,,,
Vote For 1,,,,
,,TOTAL,,
