GENERAL ELECTION,,,
"November 6, 2018",,,Box Elder
Brigham City 05,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,448,,
Ballots Cast - Total,349,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,77.90%,,
STRAIGHT PARTY,,,
Vote For 1,,,
,,TOTAL,
CONSTITUTION PARTY,,2,
UNITED UTAH,,1,
LIBERTARIAN,,0,
REPUBLICAN,,78,
GREEN,,3,
DEMOCRATIC,,32,
INDEPENDENT AMERICAN,,11,
U.S. SENATE,,,
Vote For 1,,,
,,TOTAL,
CON TIM AALDERS,,14,
LIB CRAIG R. BOWDEN,,14,
IAP REED C. McCANDLESS,,8,
DEM JENNY WILSON,,92,
REP MITT ROMNEY,,215,
Write-In Totals,,3,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 05,,
U.S. REP CONGRESSIONAL DISTRICT 1,,
Vote For 1,,
,TOTAL,
DEM LEE CASTILLO,90,
REP ROB BISHOP,212,
UUP ERIC ELIASON,30,
GRN ADAM DAVIS,10,
UT SENATE 17,,
Vote For 1,,
,TOTAL,
REP SCOTT SANDALL,238,
DEM MICHAEL A KEIL,103,
UTAH STATE HOUSE OF REPRESENTATIVES DISTRICT 1,,
Vote For 1,,
,TOTAL,
REP JOEL FERRY,202,
DEM JOSHUA HARDY,76,
CON SHERRY PHIPPS,29,
ST BOE DIST 1,,
Vote For 1,,
,TOTAL,
JENNIE L. EARL,205,
TERRYL WARNER,86,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 05,,
COMMISSION A,,
Vote For 1,,
,TOTAL,
REP JEFF HADFIELD,289,
COMMISSION B,,
Vote For 1,,
,TOTAL,
REP JEFFREY D. SCOTT,223,
DEM SETH DURFEE,113,
BEC ATTORNEY,,
Vote For 1,,
,TOTAL,
REP STEPHEN R. HADFIELD,286,
BEC AUDITOR,,
Vote For 1,,
,TOTAL,
REP TOM KOTTER,292,
BEC CLERK,,
Vote For 1,,
,TOTAL,
REP MARLA R. YOUNG,296,
BEC SHERIFF,,
Vote For 1,,
,TOTAL,
REP KEVIN POTTER,291,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 05,,
JUSTICE OF UTAH SUPREME COURT HIMONAS,,
Vote For 1,,
,TOTAL,
YES,251,
NO,60,
JUSTICE OF THE COURT OF APPEALS TOOMEY,,
Vote For 1,,
,TOTAL,
YES,262,
NO,51,
FIRST DISTRICT JUVENILE COURT JUDGE FONNESBECK,,
Vote For 1,,
,TOTAL,
YES,267,
NO,46,
FIRST DISTRICT COURT JUDGE ALLEN,,
Vote For 1,,
,TOTAL,
YES,267,
NO,45,
FIRST DISTRICT COURT JUDGE MAYNARD,,
Vote For 1,,
,TOTAL,
YES,256,
NO,57,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 05,,
CONSTITUTIONAL AMENDMENT A,,
Vote For 1,,
,TOTAL,
FOR,247,
AGAINST,87,
CONSTITUTIONAL AMENDMENT B,,
Vote For 1,,
,TOTAL,
FOR,109,
AGAINST,227,
CONSTITUTIONAL AMENDMENT C,,
Vote For 1,,
,TOTAL,
FOR,208,
AGAINST,122,
GAS TAX QUESTION,,
Vote For 1,,
,TOTAL,
FOR,79,
AGAINST,263,
PROPOSITION #2,,
Vote For 1,,
,TOTAL,
FOR,182,
AGAINST,162,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 05,,
PROPOSITION #3,,
Vote For 1,,
,TOTAL,
FOR,177,
AGAINST,162,
PROPOSITION #4,,
Vote For 1,,
,TOTAL,
FOR,157,
AGAINST,175,
Summary Results Report,,,OFFICIAL RESULTS
GENERAL ELECTION,,,
"November 6, 2018",,,Box Elder
Brigham City 06,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,681,,
Ballots Cast - Total,550,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,80.76%,,
STRAIGHT PARTY,,,
Vote For 1,,,
,,TOTAL,
CONSTITUTION PARTY,,2,
UNITED UTAH,,0,
LIBERTARIAN,,2,
REPUBLICAN,,132,
GREEN,,0,
DEMOCRATIC,,13,
INDEPENDENT AMERICAN,,10,
U.S. SENATE,,,
Vote For 1,,,
,,TOTAL,
CON TIM AALDERS,,24,
LIB CRAIG R. BOWDEN,,16,
IAP REED C. McCANDLESS,,11,
DEM JENNY WILSON,,61,
REP MITT ROMNEY,,428,
Write-In Totals,,5,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 06,,
U.S. REP CONGRESSIONAL DISTRICT 1,,
Vote For 1,,
,TOTAL,
DEM LEE CASTILLO,55,
REP ROB BISHOP,426,
UUP ERIC ELIASON,47,
GRN ADAM DAVIS,14,
UT SENATE 17,,
Vote For 1,,
,TOTAL,
REP SCOTT SANDALL,443,
DEM MICHAEL A KEIL,86,
UTAH STATE HOUSE OF REPRESENTATIVES DISTRICT 1,,
Vote For 1,,
,TOTAL,
REP JOEL FERRY,393,
DEM JOSHUA HARDY,71,
CON SHERRY PHIPPS,31,
ST BOE DIST 1,,
Vote For 1,,
,TOTAL,
JENNIE L. EARL,321,
TERRYL WARNER,121,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 06,,
COMMISSION A,,
Vote For 1,,
,TOTAL,
REP JEFF HADFIELD,491,
COMMISSION B,,
Vote For 1,,
,TOTAL,
REP JEFFREY D. SCOTT,436,
DEM SETH DURFEE,86,
BEC ATTORNEY,,
Vote For 1,,
,TOTAL,
REP STEPHEN R. HADFIELD,490,
BEC AUDITOR,,
Vote For 1,,
,TOTAL,
REP TOM KOTTER,493,
BEC CLERK,,
Vote For 1,,
,TOTAL,
REP MARLA R. YOUNG,496,
BEC SHERIFF,,
Vote For 1,,
,TOTAL,
REP KEVIN POTTER,500,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 06,,
JUSTICE OF UTAH SUPREME COURT HIMONAS,,
Vote For 1,,
,TOTAL,
YES,404,
NO,82,
JUSTICE OF THE COURT OF APPEALS TOOMEY,,
Vote For 1,,
,TOTAL,
YES,417,
NO,70,
FIRST DISTRICT JUVENILE COURT JUDGE FONNESBECK,,
Vote For 1,,
,TOTAL,
YES,419,
NO,75,
FIRST DISTRICT COURT JUDGE ALLEN,,
Vote For 1,,
,TOTAL,
YES,422,
NO,74,
FIRST DISTRICT COURT JUDGE MAYNARD,,
Vote For 1,,
,TOTAL,
YES,418,
NO,77,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 06,,
CONSTITUTIONAL AMENDMENT A,,
Vote For 1,,
,TOTAL,
FOR,413,
AGAINST,114,
CONSTITUTIONAL AMENDMENT B,,
Vote For 1,,
,TOTAL,
FOR,188,
AGAINST,339,
CONSTITUTIONAL AMENDMENT C,,
Vote For 1,,
,TOTAL,
FOR,348,
AGAINST,173,
GAS TAX QUESTION,,
Vote For 1,,
,TOTAL,
FOR,156,
AGAINST,388,
PROPOSITION #2,,
Vote For 1,,
,TOTAL,
FOR,226,
AGAINST,321,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 06,,
PROPOSITION #3,,
Vote For 1,,
,TOTAL,
FOR,237,
AGAINST,302,
PROPOSITION #4,,
Vote For 1,,
,TOTAL,
FOR,199,
AGAINST,327,
Summary Results Report,,,OFFICIAL RESULTS
GENERAL ELECTION,,,
"November 6, 2018",,,Box Elder
Brigham City 07,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,607,,
Ballots Cast - Total,473,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,77.92%,,
STRAIGHT PARTY,,,
Vote For 1,,,
,,TOTAL,
CONSTITUTION PARTY,,2,
UNITED UTAH,,1,
LIBERTARIAN,,4,
REPUBLICAN,,114,
GREEN,,2,
DEMOCRATIC,,23,
INDEPENDENT AMERICAN,,12,
U.S. SENATE,,,
Vote For 1,,,
,,TOTAL,
CON TIM AALDERS,,12,
LIB CRAIG R. BOWDEN,,17,
IAP REED C. McCANDLESS,,11,
DEM JENNY WILSON,,83,
REP MITT ROMNEY,,344,
Write-In Totals,,2,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 07,,
U.S. REP CONGRESSIONAL DISTRICT 1,,
Vote For 1,,
,TOTAL,
DEM LEE CASTILLO,66,
REP ROB BISHOP,334,
UUP ERIC ELIASON,56,
GRN ADAM DAVIS,11,
UT SENATE 17,,
Vote For 1,,
,TOTAL,
REP SCOTT SANDALL,346,
DEM MICHAEL A KEIL,105,
UTAH STATE HOUSE OF REPRESENTATIVES DISTRICT 1,,
Vote For 1,,
,TOTAL,
REP JOEL FERRY,294,
DEM JOSHUA HARDY,87,
CON SHERRY PHIPPS,33,
ST BOE DIST 1,,
Vote For 1,,
,TOTAL,
JENNIE L. EARL,271,
TERRYL WARNER,117,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 07,,
COMMISSION A,,
Vote For 1,,
,TOTAL,
REP JEFF HADFIELD,424,
COMMISSION B,,
Vote For 1,,
,TOTAL,
REP JEFFREY D. SCOTT,345,
DEM SETH DURFEE,97,
BEC ATTORNEY,,
Vote For 1,,
,TOTAL,
REP STEPHEN R. HADFIELD,419,
BEC AUDITOR,,
Vote For 1,,
,TOTAL,
REP TOM KOTTER,419,
BEC CLERK,,
Vote For 1,,
,TOTAL,
REP MARLA R. YOUNG,420,
BEC SHERIFF,,
Vote For 1,,
,TOTAL,
REP KEVIN POTTER,417,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 07,,
JUSTICE OF UTAH SUPREME COURT HIMONAS,,
Vote For 1,,
,TOTAL,
YES,338,
NO,74,
JUSTICE OF THE COURT OF APPEALS TOOMEY,,
Vote For 1,,
,TOTAL,
YES,348,
NO,67,
FIRST DISTRICT JUVENILE COURT JUDGE FONNESBECK,,
Vote For 1,,
,TOTAL,
YES,367,
NO,51,
FIRST DISTRICT COURT JUDGE ALLEN,,
Vote For 1,,
,TOTAL,
YES,352,
NO,65,
FIRST DISTRICT COURT JUDGE MAYNARD,,
Vote For 1,,
,TOTAL,
YES,350,
NO,71,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 07,,
CONSTITUTIONAL AMENDMENT A,,
Vote For 1,,
,TOTAL,
FOR,341,
AGAINST,115,
CONSTITUTIONAL AMENDMENT B,,
Vote For 1,,
,TOTAL,
FOR,135,
AGAINST,322,
CONSTITUTIONAL AMENDMENT C,,
Vote For 1,,
,TOTAL,
FOR,281,
AGAINST,170,
GAS TAX QUESTION,,
Vote For 1,,
,TOTAL,
FOR,117,
AGAINST,353,
PROPOSITION #2,,
Vote For 1,,
,TOTAL,
FOR,239,
AGAINST,233,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 07,,
PROPOSITION #3,,
Vote For 1,,
,TOTAL,
FOR,228,
AGAINST,238,
PROPOSITION #4,,
Vote For 1,,
,TOTAL,
FOR,195,
AGAINST,262,
Summary Results Report,,,OFFICIAL RESULTS
GENERAL ELECTION,,,
"November 6, 2018",,,Box Elder
Brigham City 08,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,367,,
Ballots Cast - Total,261,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,71.12%,,
STRAIGHT PARTY,,,
Vote For 1,,,
,,TOTAL,
CONSTITUTION PARTY,,2,
UNITED UTAH,,0,
LIBERTARIAN,,2,
REPUBLICAN,,65,
GREEN,,0,
DEMOCRATIC,,22,
INDEPENDENT AMERICAN,,12,
U.S. SENATE,,,
Vote For 1,,,
,,TOTAL,
CON TIM AALDERS,,7,
LIB CRAIG R. BOWDEN,,9,
IAP REED C. McCANDLESS,,6,
DEM JENNY WILSON,,58,
REP MITT ROMNEY,,175,
Write-In Totals,,1,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 08,,
U.S. REP CONGRESSIONAL DISTRICT 1,,
Vote For 1,,
,TOTAL,
DEM LEE CASTILLO,50,
REP ROB BISHOP,174,
UUP ERIC ELIASON,19,
GRN ADAM DAVIS,10,
UT SENATE 17,,
Vote For 1,,
,TOTAL,
REP SCOTT SANDALL,181,
DEM MICHAEL A KEIL,70,
UTAH STATE HOUSE OF REPRESENTATIVES DISTRICT 29,,
Vote For 1,,
,TOTAL,
REP LEE B. PERRY,170,
DEM KERRY M WAYNE,59,
ST BOE DIST 1,,
Vote For 1,,
,TOTAL,
JENNIE L. EARL,141,
TERRYL WARNER,73,
COMMISSION A,,
Vote For 1,,
,TOTAL,
REP JEFF HADFIELD,222,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 08,,
COMMISSION B,,
Vote For 1,,
,TOTAL,
REP JEFFREY D. SCOTT,172,
DEM SETH DURFEE,77,
BEC ATTORNEY,,
Vote For 1,,
,TOTAL,
REP STEPHEN R. HADFIELD,219,
BEC AUDITOR,,
Vote For 1,,
,TOTAL,
REP TOM KOTTER,223,
BEC CLERK,,
Vote For 1,,
,TOTAL,
REP MARLA R. YOUNG,224,
BEC SHERIFF,,
Vote For 1,,
,TOTAL,
REP KEVIN POTTER,223,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 08,,
JUSTICE OF UTAH SUPREME COURT HIMONAS,,
Vote For 1,,
,TOTAL,
YES,185,
NO,50,
JUSTICE OF THE COURT OF APPEALS TOOMEY,,
Vote For 1,,
,TOTAL,
YES,187,
NO,44,
FIRST DISTRICT JUVENILE COURT JUDGE FONNESBECK,,
Vote For 1,,
,TOTAL,
YES,198,
NO,37,
FIRST DISTRICT COURT JUDGE ALLEN,,
Vote For 1,,
,TOTAL,
YES,186,
NO,47,
FIRST DISTRICT COURT JUDGE MAYNARD,,
Vote For 1,,
,TOTAL,
YES,182,
NO,54,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 08,,
CONSTITUTIONAL AMENDMENT A,,
Vote For 1,,
,TOTAL,
FOR,184,
AGAINST,68,
CONSTITUTIONAL AMENDMENT B,,
Vote For 1,,
,TOTAL,
FOR,68,
AGAINST,180,
CONSTITUTIONAL AMENDMENT C,,
Vote For 1,,
,TOTAL,
FOR,142,
AGAINST,105,
GAS TAX QUESTION,,
Vote For 1,,
,TOTAL,
FOR,64,
AGAINST,195,
PROPOSITION #2,,
Vote For 1,,
,TOTAL,
FOR,134,
AGAINST,124,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 08,,
PROPOSITION #3,,
Vote For 1,,
,TOTAL,
FOR,140,
AGAINST,115,
PROPOSITION #4,,
Vote For 1,,
,TOTAL,
FOR,99,
AGAINST,156,
Summary Results Report,,,OFFICIAL RESULTS
GENERAL ELECTION,,,
"November 6, 2018",,,Box Elder
Brigham City 09,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,342,,
Ballots Cast - Total,283,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,82.75%,,
STRAIGHT PARTY,,,
Vote For 1,,,
,,TOTAL,
CONSTITUTION PARTY,,0,
UNITED UTAH,,0,
LIBERTARIAN,,1,
REPUBLICAN,,74,
GREEN,,1,
DEMOCRATIC,,12,
INDEPENDENT AMERICAN,,7,
U.S. SENATE,,,
Vote For 1,,,
,,TOTAL,
CON TIM AALDERS,,4,
LIB CRAIG R. BOWDEN,,6,
IAP REED C. McCANDLESS,,5,
DEM JENNY WILSON,,38,
REP MITT ROMNEY,,228,
Write-In Totals,,0,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 09,,
U.S. REP CONGRESSIONAL DISTRICT 1,,
Vote For 1,,
,TOTAL,
DEM LEE CASTILLO,44,
REP ROB BISHOP,198,
UUP ERIC ELIASON,29,
GRN ADAM DAVIS,9,
UT SENATE 17,,
Vote For 1,,
,TOTAL,
REP SCOTT SANDALL,213,
DEM MICHAEL A KEIL,54,
UTAH STATE HOUSE OF REPRESENTATIVES DISTRICT 29,,
Vote For 1,,
,TOTAL,
REP LEE B. PERRY,208,
DEM KERRY M WAYNE,37,
ST BOE DIST 1,,
Vote For 1,,
,TOTAL,
JENNIE L. EARL,170,
TERRYL WARNER,62,
COMMISSION A,,
Vote For 1,,
,TOTAL,
REP JEFF HADFIELD,245,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 09,,
COMMISSION B,,
Vote For 1,,
,TOTAL,
REP JEFFREY D. SCOTT,211,
DEM SETH DURFEE,58,
BEC ATTORNEY,,
Vote For 1,,
,TOTAL,
REP STEPHEN R. HADFIELD,243,
BEC AUDITOR,,
Vote For 1,,
,TOTAL,
REP TOM KOTTER,238,
BEC CLERK,,
Vote For 1,,
,TOTAL,
REP MARLA R. YOUNG,246,
BEC SHERIFF,,
Vote For 1,,
,TOTAL,
REP KEVIN POTTER,244,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 09,,
JUSTICE OF UTAH SUPREME COURT HIMONAS,,
Vote For 1,,
,TOTAL,
YES,211,
NO,37,
JUSTICE OF THE COURT OF APPEALS TOOMEY,,
Vote For 1,,
,TOTAL,
YES,221,
NO,30,
FIRST DISTRICT JUVENILE COURT JUDGE FONNESBECK,,
Vote For 1,,
,TOTAL,
YES,221,
NO,32,
FIRST DISTRICT COURT JUDGE ALLEN,,
Vote For 1,,
,TOTAL,
YES,226,
NO,28,
FIRST DISTRICT COURT JUDGE MAYNARD,,
Vote For 1,,
,TOTAL,
YES,225,
NO,31,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 09,,
CONSTITUTIONAL AMENDMENT A,,
Vote For 1,,
,TOTAL,
FOR,201,
AGAINST,71,
CONSTITUTIONAL AMENDMENT B,,
Vote For 1,,
,TOTAL,
FOR,66,
AGAINST,201,
CONSTITUTIONAL AMENDMENT C,,
Vote For 1,,
,TOTAL,
FOR,180,
AGAINST,86,
GAS TAX QUESTION,,
Vote For 1,,
,TOTAL,
FOR,73,
AGAINST,205,
PROPOSITION #2,,
Vote For 1,,
,TOTAL,
FOR,115,
AGAINST,165,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 09,,
PROPOSITION #3,,
Vote For 1,,
,TOTAL,
FOR,122,
AGAINST,152,
PROPOSITION #4,,
Vote For 1,,
,TOTAL,
FOR,89,
AGAINST,182,
Summary Results Report,,,OFFICIAL RESULTS
GENERAL ELECTION,,,
"November 6, 2018",,,Box Elder
Brigham City 10,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,559,,
Ballots Cast - Total,451,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,80.68%,,
STRAIGHT PARTY,,,
Vote For 1,,,
,,TOTAL,
CONSTITUTION PARTY,,0,
UNITED UTAH,,1,
LIBERTARIAN,,0,
REPUBLICAN,,99,
GREEN,,1,
DEMOCRATIC,,14,
INDEPENDENT AMERICAN,,9,
U.S. SENATE,,,
Vote For 1,,,
,,TOTAL,
CON TIM AALDERS,,7,
LIB CRAIG R. BOWDEN,,8,
IAP REED C. McCANDLESS,,5,
DEM JENNY WILSON,,67,
REP MITT ROMNEY,,361,
Write-In Totals,,0,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 10,,
U.S. REP CONGRESSIONAL DISTRICT 1,,
Vote For 1,,
,TOTAL,
DEM LEE CASTILLO,60,
REP ROB BISHOP,340,
UUP ERIC ELIASON,37,
GRN ADAM DAVIS,11,
UT SENATE 17,,
Vote For 1,,
,TOTAL,
REP SCOTT SANDALL,343,
DEM MICHAEL A KEIL,89,
UTAH STATE HOUSE OF REPRESENTATIVES DISTRICT 29,,
Vote For 1,,
,TOTAL,
REP LEE B. PERRY,334,
DEM KERRY M WAYNE,70,
ST BOE DIST 1,,
Vote For 1,,
,TOTAL,
JENNIE L. EARL,244,
TERRYL WARNER,108,
COMMISSION A,,
Vote For 1,,
,TOTAL,
REP JEFF HADFIELD,398,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 10,,
COMMISSION B,,
Vote For 1,,
,TOTAL,
REP JEFFREY D. SCOTT,355,
DEM SETH DURFEE,73,
BEC ATTORNEY,,
Vote For 1,,
,TOTAL,
REP STEPHEN R. HADFIELD,396,
BEC AUDITOR,,
Vote For 1,,
,TOTAL,
REP TOM KOTTER,395,
BEC CLERK,,
Vote For 1,,
,TOTAL,
REP MARLA R. YOUNG,398,
BEC SHERIFF,,
Vote For 1,,
,TOTAL,
REP KEVIN POTTER,388,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 10,,
JUSTICE OF UTAH SUPREME COURT HIMONAS,,
Vote For 1,,
,TOTAL,
YES,330,
NO,58,
JUSTICE OF THE COURT OF APPEALS TOOMEY,,
Vote For 1,,
,TOTAL,
YES,334,
NO,56,
FIRST DISTRICT JUVENILE COURT JUDGE FONNESBECK,,
Vote For 1,,
,TOTAL,
YES,338,
NO,52,
FIRST DISTRICT COURT JUDGE ALLEN,,
Vote For 1,,
,TOTAL,
YES,337,
NO,53,
FIRST DISTRICT COURT JUDGE MAYNARD,,
Vote For 1,,
,TOTAL,
YES,334,
NO,59,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 10,,
CONSTITUTIONAL AMENDMENT A,,
Vote For 1,,
,TOTAL,
FOR,355,
AGAINST,78,
CONSTITUTIONAL AMENDMENT B,,
Vote For 1,,
,TOTAL,
FOR,145,
AGAINST,288,
CONSTITUTIONAL AMENDMENT C,,
Vote For 1,,
,TOTAL,
FOR,266,
AGAINST,164,
GAS TAX QUESTION,,
Vote For 1,,
,TOTAL,
FOR,132,
AGAINST,314,
PROPOSITION #2,,
Vote For 1,,
,TOTAL,
FOR,163,
AGAINST,281,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 10,,
PROPOSITION #3,,
Vote For 1,,
,TOTAL,
FOR,235,
AGAINST,211,
PROPOSITION #4,,
Vote For 1,,
,TOTAL,
FOR,187,
AGAINST,242,
Summary Results Report,,,OFFICIAL RESULTS
GENERAL ELECTION,,,
"November 6, 2018",,,Box Elder
Brigham City 11,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,443,,
Ballots Cast - Total,356,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,80.36%,,
STRAIGHT PARTY,,,
Vote For 1,,,
,,TOTAL,
CONSTITUTION PARTY,,0,
UNITED UTAH,,0,
LIBERTARIAN,,1,
REPUBLICAN,,98,
GREEN,,0,
DEMOCRATIC,,22,
INDEPENDENT AMERICAN,,5,
U.S. SENATE,,,
Vote For 1,,,
,,TOTAL,
CON TIM AALDERS,,7,
LIB CRAIG R. BOWDEN,,6,
IAP REED C. McCANDLESS,,2,
DEM JENNY WILSON,,59,
REP MITT ROMNEY,,278,
Write-In Totals,,0,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 11,,
U.S. REP CONGRESSIONAL DISTRICT 1,,
Vote For 1,,
,TOTAL,
DEM LEE CASTILLO,57,
REP ROB BISHOP,252,
UUP ERIC ELIASON,38,
GRN ADAM DAVIS,4,
UT SENATE 17,,
Vote For 1,,
,TOTAL,
REP SCOTT SANDALL,271,
DEM MICHAEL A KEIL,76,
UTAH STATE HOUSE OF REPRESENTATIVES DISTRICT 29,,
Vote For 1,,
,TOTAL,
REP LEE B. PERRY,264,
DEM KERRY M WAYNE,47,
ST BOE DIST 1,,
Vote For 1,,
,TOTAL,
JENNIE L. EARL,208,
TERRYL WARNER,84,
COMMISSION A,,
Vote For 1,,
,TOTAL,
REP JEFF HADFIELD,314,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 11,,
COMMISSION B,,
Vote For 1,,
,TOTAL,
REP JEFFREY D. SCOTT,284,
DEM SETH DURFEE,61,
BEC ATTORNEY,,
Vote For 1,,
,TOTAL,
REP STEPHEN R. HADFIELD,315,
BEC AUDITOR,,
Vote For 1,,
,TOTAL,
REP TOM KOTTER,315,
BEC CLERK,,
Vote For 1,,
,TOTAL,
REP MARLA R. YOUNG,318,
BEC SHERIFF,,
Vote For 1,,
,TOTAL,
REP KEVIN POTTER,313,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 11,,
JUSTICE OF UTAH SUPREME COURT HIMONAS,,
Vote For 1,,
,TOTAL,
YES,261,
NO,49,
JUSTICE OF THE COURT OF APPEALS TOOMEY,,
Vote For 1,,
,TOTAL,
YES,262,
NO,46,
FIRST DISTRICT JUVENILE COURT JUDGE FONNESBECK,,
Vote For 1,,
,TOTAL,
YES,268,
NO,45,
FIRST DISTRICT COURT JUDGE ALLEN,,
Vote For 1,,
,TOTAL,
YES,272,
NO,40,
FIRST DISTRICT COURT JUDGE MAYNARD,,
Vote For 1,,
,TOTAL,
YES,280,
NO,39,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 11,,
CONSTITUTIONAL AMENDMENT A,,
Vote For 1,,
,TOTAL,
FOR,260,
AGAINST,79,
CONSTITUTIONAL AMENDMENT B,,
Vote For 1,,
,TOTAL,
FOR,109,
AGAINST,230,
CONSTITUTIONAL AMENDMENT C,,
Vote For 1,,
,TOTAL,
FOR,185,
AGAINST,148,
GAS TAX QUESTION,,
Vote For 1,,
,TOTAL,
FOR,75,
AGAINST,273,
PROPOSITION #2,,
Vote For 1,,
,TOTAL,
FOR,155,
AGAINST,197,
Summary Results Report,,OFFICIAL RESULTS
GENERAL ELECTION,,
"November 6, 2018",,Box Elder
Brigham City 11,,
PROPOSITION #3,,
Vote For 1,,
,TOTAL,
FOR,184,
AGAINST,165,
PROPOSITION #4,,
Vote For 1,,
,TOTAL,
FOR,143,
AGAINST,202,
Summary Results Report,,,OFFICIAL RESULTS
GENERAL ELECTION,,,
"November 6, 2018",,,Box Elder
Brigham City 12,,,
STATISTICS,,,
,TOTAL,,
Registered Voters - Total,768,,
Ballots Cast - Total,623,,
Ballots Cast - Blank,0,,
Voter Turnout - Total,81.12%,,
STRAIGHT PARTY,,,
Vote For 1,,,
,,TOTAL,
CONSTITUTION PARTY,,2,
UNITED UTAH,,0,
LIBERTARIAN,,8,
REPUBLICAN,,145,
GREEN,,3,
DEMOCRATIC,,25,
INDEPENDENT AMERICAN,,13,
U.S. SENATE,,,
Vote For 1,,,
,,TOTAL,
CON TIM AALDERS,,26,
LIB CRAIG R. BOWDEN,,30,
